index,entry_date,exit_date,strike,entry_spot,exit_spot,entry_vix,exit_vix,weekly_premium,monthly_premium,net_debit,lots,total_cost,pnl,pnl_pct,exit_reason,days_held,capital_after,year
BANKNIFTY,2025-10-06,2025-10-13,56100,56104.8515625,56625.0,8.702494837238877,9.067529252260229,270.462321278461,559.9101990421581,289.4478777636971,1,4341.718166455456,1440.3927554009183,33.17563923263226,TARGET,5,47652.69620555427,2025
BANKNIFTY,2025-10-15,2025-10-23,56800,56799.8984375,58078.05078125,9.206696791087412,9.293225152091491,289.67697644672785,599.6883143409398,310.0113378942119,1,4650.170068413179,-91.59623686249006,-1.969739504468195,EXPIRY,5,47561.09996869178,2025
BANKNIFTY,2025-11-17,2025-11-24,59000,58962.69921875,58835.3515625,7.072391170749547,7.224589851118036,230.9969305125621,478.20907818155433,247.21214766899223,1,3708.1822150348835,1078.5682482075983,29.086171759158063,EXPIRY,5,48639.66821689938,2025
BANKNIFTY,2025-11-26,2025-12-03,59500,59528.05078125,59348.25,7.959864832722589,7.394643803391404,262.47620253543397,543.3773625500138,280.90116001457983,1,4213.517400218698,728.615443078211,17.292332601744878,EXPIRY,5,49368.28365997759,2025
BANKNIFTY,2025-12-16,2025-12-23,59000,59034.6015625,59299.55078125,8.588332222360341,7.975185066702088,280.8523430833609,581.4195876672906,300.56724458392966,1,4508.508668758945,817.249125493719,18.126817214675174,EXPIRY,5,50185.53278547131,2025
BANKNIFTY,2026-01-06,2026-01-13,60100,60118.3984375,59578.80078125,5.841577573535223,6.506050681483347,194.53606631083656,402.7279182331462,208.19185192230967,2,6245.75555766929,2484.5296846737065,39.779489634731256,TARGET,5,52670.062470145014,2026
BANKNIFTY,2026-01-28,2026-02-03,59600,59598.80078125,60041.30078125,10.768857164426866,14.984301685070548,355.52464945884725,736.0059482664415,380.4812988075942,1,5707.219482113913,3806.06532774434,66.68860974546928,TARGET,4,56476.127797889356,2026
SENSEX,2021-10-27,2021-11-03,61100,61143.328125,59771.921875,9.872983170999984,12.89128005897416,334.3952118281104,692.26385667471,357.86864484659964,2,7157.372896931993,-1372.5343434398906,-19.17651019731314,EXPIRY,5,55103.59345444947,2021
SENSEX,2021-11-08,2021-11-15,60500,60545.609375,60718.7109375,12.48472596934095,12.671377752195207,418.7205232988059,866.8338363549412,448.1133130561353,1,4481.133130561353,1295.095306871391,28.90106741169624,EXPIRY,5,56398.68876132086,2021
SENSEX,2021-11-17,2021-11-25,60000,60008.328125,58795.08984375,12.56235314335109,14.262086085978837,417.58520579262023,864.4835058251298,446.89830003250955,1,4468.983000325095,-1321.29197666636,-29.565831343959974,EXPIRY,5,55077.3967846545,2021
SENSEX,2022-08-22,2022-08-29,58800,58773.87109375,57972.62109375,13.053053610121692,11.92739452977723,424.9707084924884,879.7729489799567,454.8022404874683,1,4548.022404874683,-1952.4299380977993,-42.92920668124099,EXPIRY,5,53124.9668465567,2022
SENSEX,2022-11-14,2022-11-21,61600,61624.1484375,61144.83984375,10.600422740537919,10.706622935465962,361.8567640741535,749.114670907935,387.2579068337815,2,7745.158136675629,2084.542573274773,26.914138310538082,EXPIRY,5,55209.50941983148,2022
SENSEX,2022-11-23,2022-11-30,61500,61510.578125,63099.6484375,10.424740698604365,10.08418874029025,355.2038376486303,735.3418047226587,380.1379670740284,2,7602.759341480568,-437.08373559127153,-5.749014482236045,EXPIRY,5,54772.4256842402,2022
SENSEX,2022-12-13,2022-12-20,62500,62533.30078125,61702.2890625,8.031007138162725,9.63626653391351,278.1915564096095,575.9112359343518,297.7196795247423,2,5954.393590494846,-1490.5593496468805,-25.032932858625596,EXPIRY,5,53281.866334593324,2022
SENSEX,2023-01-02,2023-01-09,61200,61167.7890625,60747.30859375,11.645925833171253,13.422249453069298,394.6020908639783,816.903937649141,422.3018467851627,1,4223.018467851627,1898.375434877642,44.95304601031975,TARGET,5,55180.241769470966,2023
SENSEX,2023-01-11,2023-01-18,60100,60105.5,61045.73828125,13.421495425208047,12.573693249235292,446.8663998926528,925.101336579683,478.2349366870302,1,4782.349366870302,-460.4220975102942,-9.627529529730003,EXPIRY,5,54719.81967196067,2023
SENSEX,2023-02-01,2023-02-08,59700,59708.078125,60663.7890625,11.932056491559395,11.116421292904409,394.6489687899737,817.0009841758095,422.35201538583584,1,4223.520153858359,-426.404956211141,-10.095961204816382,EXPIRY,5,54293.41471574953,2023
SENSEX,2023-02-21,2023-02-28,60700,60672.71875,58962.12109375,10.981671990320095,10.354644631806888,369.0833917383855,764.0752114917668,394.9918197533813,2,7899.836395067627,-3316.240979537683,-41.97860327345797,EXPIRY,5,50977.17373621185,2023
SENSEX,2023-04-05,2023-04-13,59700,59689.30859375,60431.0,12.790563832362748,9.793094947030342,422.9108397720745,875.5086155977841,452.5977758257096,1,4525.977758257096,-1193.716922721402,-26.374785438209692,EXPIRY,5,49783.45681349045,2023
SENSEX,2023-04-18,2023-04-25,59700,59727.01171875,60130.7109375,9.889386740957477,9.389992802806065,327.19203785455477,677.3518698434042,350.1598319888494,2,7003.196639776988,1474.7284147426558,21.05793240713026,EXPIRY,5,51258.1852282331,2023
SENSEX,2023-05-09,2023-05-16,61800,61761.328125,61932.46875,8.897608972577737,8.603942419108787,304.4055184707742,630.1792931113024,325.7737746405282,2,6515.475492810564,1485.5169919676075,22.799824718960057,EXPIRY,5,52743.70222020071,2023
SENSEX,2023-05-29,2023-06-05,62800,62846.37890625,62787.46875,9.18346732503518,6.882974918567719,319.7050701249266,661.8523741210321,342.1473039961055,2,6842.946079922111,-353.95559930532954,-5.172561571745695,EXPIRY,5,52389.74662089538,2023
SENSEX,2023-06-07,2023-06-14,63100,63142.9609375,63228.51171875,7.050802782349795,6.616731550363763,246.61874851022174,510.54931390505266,263.9305653948309,2,5278.611307896618,1003.1936732118379,19.004878645091658,EXPIRY,5,53392.94029410722,2023
SENSEX,2023-06-27,2023-07-05,63400,63416.03125,65446.0390625,6.9458640380124335,8.268976392945824,243.9989268572699,505.12576782208845,261.12684096481854,3,7833.805228944556,1307.655897334535,16.69247395254317,EXPIRY,5,54700.59619144176,2023
SENSEX,2023-08-07,2023-08-14,66000,65953.4765625,65401.921875,10.112087180099005,9.382040840424276,369.43758570498056,764.808462664789,395.3708769598084,2,7907.417539196168,1305.8950185929177,16.514810456381554,EXPIRY,5,56006.49121003468,2023
SENSEX,2023-08-28,2023-09-04,65000,64996.6015625,65628.140625,7.600748864852086,6.2781087105483735,273.6589220736074,566.5277913892489,292.8688693156415,2,5857.37738631283,329.14952778519137,5.619401074520626,EXPIRY,5,56335.64073781987,2023
SENSEX,2023-09-06,2023-09-13,65900,65880.5234375,67466.9921875,6.19985536827762,6.527622657991927,226.25655929823625,468.3955774410418,242.13901814280553,3,7264.170544284166,175.04063925312948,2.409643856597788,EXPIRY,5,56510.681377073,2023
SENSEX,2023-09-27,2023-10-05,66100,66118.6875,65631.5703125,8.15748115542462,8.895138274645358,298.7740555670289,618.5210573155364,319.7470017485075,2,6394.94003497015,2370.8986456959465,37.07460324461061,TARGET,5,58881.58002276895,2023
SENSEX,2023-10-09,2023-10-16,65500,65512.390625,66166.9296875,9.202419635152953,9.203932491135571,333.9550846209345,691.3527067925052,357.3976221715707,2,7147.9524434314135,-289.8550911832217,-4.0550786183473155,EXPIRY,5,58591.724931585726,2023
SENSEX,2023-10-18,2023-10-26,65900,65877.0234375,63148.1484375,9.465237490025757,10.561903367003971,345.4045564055332,715.055365246146,369.65080884061285,2,7393.016176812257,-2385.7487090510003,-32.2703028370715,EXPIRY,5,56205.97622253472,2023
SENSEX,2023-10-30,2023-11-06,64100,64112.6484375,64958.69140625,11.204133622003503,11.62598827463904,397.90974588629916,823.7514340884093,425.8416882021101,1,4258.416882021101,-6.092458581601363,-0.1430686273888197,EXPIRY,5,56199.88376395312,2023
SENSEX,2023-11-08,2023-11-16,65000,64975.609375,65982.4765625,10.859842472039485,11.520895847666905,390.87371450513683,809.1854652966326,418.3117507914958,2,8366.235015829916,194.36293959128307,2.3231828800353465,EXPIRY,5,56394.2467035444,2023
SENSEX,2023-11-20,2023-11-28,65700,65655.1484375,66174.203125,11.119811136431675,6.883033452469406,404.4164175311461,837.2215241125841,432.805106581438,1,4328.05106581438,-908.5197930412227,-20.991429611754654,EXPIRY,5,55485.726910503174,2023
SENSEX,2023-12-20,2023-12-28,70500,70506.3125,72410.3828125,11.777829935581911,11.490267738479288,459.9979113512561,952.2861479787576,492.28823662750153,1,4922.882366275016,-238.09121561082407,-4.836418949229939,EXPIRY,5,55247.63569489235,2023
SENSEX,2024-01-02,2024-01-09,71900,71892.4765625,71386.2109375,11.979439343357198,11.213009050341357,477.0704494725167,987.6296596828818,510.55921021036505,1,5105.59210210365,903.8545339833632,17.703226499644366,EXPIRY,5,56151.490228875715,2024
SENSEX,2024-01-23,2024-01-31,70400,70370.546875,71752.109375,14.286332519792456,16.352268474141013,556.8962064175133,1152.8846765314095,595.9884701138961,1,5959.884701138962,646.6226811080321,10.84958373413599,EXPIRY,5,56798.11290998375,2024
SENSEX,2024-03-04,2024-03-12,73900,73872.2890625,73667.9609375,10.576706392847898,9.871444175090902,432.8073070415368,895.9962492632284,463.1889422216916,1,4631.8894222169165,827.6665444143009,17.86887528973356,EXPIRY,5,57625.77945439805,2024
SENSEX,2024-03-26,2024-04-03,72500,72470.296875,73876.8203125,11.377910456997178,9.494138760414787,456.75691510776227,945.5766483219785,488.8197332142162,1,4888.197332142162,-938.8710760315092,-19.206898008351605,EXPIRY,5,56686.90837836654,2024
SENSEX,2024-04-29,2024-05-07,74700,74671.28125,73511.8515625,10.888021879794035,11.043036802559335,450.36555501498935,932.3452758898453,481.97972087485596,1,4819.79720874856,-1772.506659206012,-36.775544331796404,EXPIRY,5,54914.40171916053,2024
SENSEX,2024-05-21,2024-05-28,74000,73953.3125,75170.453125,10.347744277582823,10.94785130943926,423.9024222537923,877.5613863574259,453.65896410363365,1,4536.589641036337,97.18919055450499,2.1423403535415013,EXPIRY,5,55011.590909715036,2024
SENSEX,2024-07-10,2024-07-18,79900,79924.7734375,81343.4609375,6.218122477297833,6.851657125138308,275.29813226675225,569.9212788856854,294.62314661893316,2,5892.462932378663,383.8921624341481,6.514969493056766,EXPIRY,5,55395.48307214918,2024
SENSEX,2024-07-22,2024-07-29,80500,80502.078125,81355.84375,7.836961012185818,8.725524095139562,349.4760005578087,723.4840554049595,374.0080548471508,2,7480.161096943016,513.9377521345682,6.870677589345017,EXPIRY,5,55909.42082428375,2024
SENSEX,2024-07-31,2024-08-05,81700,81741.34375,78759.3984375,8.598616281978858,13.686963358371834,389.3434928571203,806.0176055242639,416.6741126671436,2,8333.482253342872,-1119.9075041386527,-13.438649895599356,VIX_SPIKE,3,54789.513320145095,2024
SENSEX,2024-09-10,2024-09-17,81900,81921.2890625,83079.65625,9.229053592207292,8.902155125662874,418.8095001064603,867.0180358465689,448.2085357401086,1,4482.085357401085,-317.71744400278067,-7.088607616054138,EXPIRY,5,54471.795876142314,2024
SENSEX,2024-09-30,2024-10-08,84300,84299.78125,81634.8125,12.180501338915029,14.602218008364925,568.7929314171101,1177.5132371049765,608.7203056878664,1,6087.203056878663,-1612.5207021162146,-26.49033861773402,EXPIRY,5,52859.2751740261,2024
SENSEX,2024-10-21,2024-10-28,81200,81151.2734375,80005.0390625,11.641008156689464,11.753851041187765,523.2973215787107,1083.3283767527064,560.0310551739957,1,5600.310551739957,-2070.385309949022,-36.96911610206644,EXPIRY,5,50788.88986407708,2024
SENSEX,2024-10-30,2024-11-04,79900,79942.1796875,78782.2421875,11.257436486846805,9.35176210502515,498.5148157572157,1032.023715527861,533.5088997706453,1,5335.088997706453,-2869.99869507781,-53.794766990984,STOP_LOSS,3,47918.89116899927,2024
SENSEX,2024-12-11,2024-12-18,81500,81526.140625,80182.203125,14.572971040807516,14.745847990761455,658.1237515518262,1362.4456041932988,704.3218526414726,1,7043.218526414726,-2604.9280618774865,-36.98491040861538,EXPIRY,5,45313.96310712178,2024
SENSEX,2025-01-01,2025-01-06,78500,78507.40625,77964.9921875,10.833006501380348,13.557395172742694,471.10987988614306,975.2901083260218,504.18022843987876,1,5041.802284398787,2031.4139705742866,40.291424692718266,TARGET,3,47345.37707769607,2025
SENSEX,2025-01-21,2025-01-28,75800,75838.359375,75901.40625,13.013073496070385,14.086274880995402,546.6777408132252,1131.7304429828785,585.0527021696532,1,5850.527021696533,2176.301046872427,37.198376125803186,TARGET,5,49521.67812456849,2025
SENSEX,2025-02-10,2025-02-17,77300,77311.796875,75996.859375,12.523945839387697,12.978734261934571,536.351534097011,1110.3531641423513,574.0016300453402,1,5740.016300453402,-2037.5086103541666,-35.49656488245903,EXPIRY,5,47484.16951421432,2025
SENSEX,2025-02-19,2025-02-27,75900,75939.1796875,74612.4296875,11.314073500142472,10.61735516047485,475.9348165230902,985.278676123521,509.3438596004308,1,5093.438596004308,-2119.749834622612,-41.61726493150442,EXPIRY,5,45364.41967959171,2025
SENSEX,2025-03-12,2025-03-20,74000,74029.7578125,76348.0625,9.513878164433724,12.198806311960816,390.14540221426864,807.6777156115113,417.53231339724266,1,4175.323133972426,1068.8207495818028,25.59851573846742,EXPIRY,5,46433.240429173515,2025
SENSEX,2025-06-17,2025-06-24,81600,81583.296875,82055.109375,9.76626389990149,9.376499167812206,441.3593041243853,913.7005652146386,472.3412610902533,1,4723.412610902533,1052.815389996598,22.28929540405808,EXPIRY,5,47486.05581917011,2025
SENSEX,2025-07-07,2025-07-14,83400,83442.5,82253.4609375,9.741312893552587,8.994453088487987,450.26416025323425,932.1353687908904,481.8712085376562,1,4818.712085376562,-2041.5775108051862,-42.36770063521331,EXPIRY,5,45444.47830836492,2025
SENSEX,2025-07-16,2025-07-18,82600,82634.4765625,81757.7265625,8.969265596235273,8.191817821800312,410.5638847615508,849.9479903512483,439.3841055896975,1,4393.841055896975,-2251.6132403756346,-51.24475855478987,STOP_LOSS,2,43192.86506798929,2025
SENSEX,2025-08-05,2025-08-11,80700,80710.25,80604.078125,8.054055216026645,9.055601063017969,360.08569969584937,745.4482193153979,385.3625196195485,1,3853.625196195485,1291.867144429748,33.52342479245651,TARGET,4,44484.73221241904,2025
SENSEX,2025-08-26,2025-09-03,80800,80786.5390625,80567.7109375,9.32864324355845,9.620162890995944,417.4649966144541,864.2346491838218,446.76965256936774,1,4467.696525693677,1351.2106573132064,30.244011640952056,TARGET,5,45835.942869732244,2025
SENSEX,2025-09-16,2025-09-23,82400,82380.6875,82102.1015625,8.128173592414345,7.902072628621935,370.92060657045755,767.8786075339443,396.95800096348677,1,3969.5800096348676,901.1411788229452,22.701171827642153,EXPIRY,5,46737.08404855519,2025
SENSEX,2025-10-07,2025-10-14,81900,81926.75,82029.9765625,7.932716631699364,8.06374604898091,360.0064211077952,745.2840970457694,385.2776759379742,1,3852.776759379742,1113.2311731618404,28.894255823456,EXPIRY,5,47850.31522171703,2025
SENSEX,2025-10-28,2025-11-03,84600,84628.15625,83978.4921875,6.8827690357655875,7.6396310903626645,322.6566753786587,667.9627775121555,345.30610213349684,2,6906.1220426699365,2139.180444833197,30.97513237698563,TARGET,4,49989.495666550225,2025
SENSEX,2025-11-18,2025-11-25,84700,84673.0234375,84587.0078125,6.746948679530668,7.031920489649772,316.45725259204323,655.1287530536189,338.67150046157565,2,6773.430009231513,2157.683088086094,31.8551027344401,TARGET,5,52147.17875463632,2025
SENSEX,2025-12-08,2025-12-15,85100,85102.6875,85213.359375,7.820515503703153,7.98397572115161,368.67291731202613,763.2254486979026,394.5525313858765,1,3945.525313858765,1162.1687204029172,29.455360895056685,EXPIRY,5,53309.347475039234,2025
SENSEX,2025-12-17,2025-12-24,84600,84559.6484375,85408.703125,7.915034734374143,6.694513338015751,370.74779166677786,767.520846694433,396.7730550276551,2,7935.461100553102,649.713136766411,8.187465460842924,EXPIRY,5,53959.060611805646,2025
SENSEX,2025-12-29,2026-01-05,84700,84695.5390625,85439.6171875,6.954410981224865,7.337449109296079,326.2747518304143,675.452907363428,349.17815553301375,2,6983.563110660275,2429.530355346335,34.789266121726655,TARGET,5,56388.590967151984,2026
SENSEX,2026-01-07,2026-01-14,85000,84961.140625,83382.7109375,6.809866928858457,7.296164125425962,320.4952068800326,663.4881126066397,342.9929057266071,2,6859.858114532142,-2292.462979725943,-33.41851888845218,EXPIRY,5,54096.12798742604,2026
SENSEX,2026-01-19,2026-01-27,83200,83246.1796875,81857.4765625,7.460700017743806,8.576999709521044,344.0380435577654,712.2264148882158,368.1883713304504,2,7363.767426609009,-2092.7830716160724,-28.42000501066602,EXPIRY,5,52003.34491580997,2026
SENSEX,2026-02-09,2026-02-16,84100,84065.75,83277.1484375,12.813073210340711,13.721049515889149,596.6710663324873,1235.2264593963803,638.555393063893,1,6385.55393063893,2192.9421402572575,34.34223818446139,TARGET,5,54196.28705606722,2026
SENSEX,2026-02-18,2026-02-25,83700,83734.25,82276.0703125,12.81440607491816,14.176917238050349,594.3800115127866,1230.483525319458,636.1035138066715,1,6361.035138066714,-1982.555560249308,-31.167184541789194,EXPIRY,5,52213.73149581791,2026
SENSEX,2026-05-26,2026-06-03,76000,76009.703125,74346.171875,13.6040245598327,13.955073277460889,572.7947420217056,1185.7977721247032,613.0030301029976,1,6130.030301029976,-2235.467455083124,-36.46747805973354,EXPIRY,5,49978.264040734786,2026
SENSEX,2026-06-16,2026-06-23,76800,76808.4765625,76200.6796875,13.341372280476504,13.545956397815672,567.6390092751093,1175.1243913199044,607.4853820447951,1,6074.853820447951,1674.5179768610558,27.564745199705555,EXPIRY,5,51652.78201759584,2026
SENSEX,2026-07-07,2026-07-10,78200,78180.71875,77569.390625,11.79053873851982,14.86760961888646,510.6177262643474,1057.0791206541842,546.4613943898368,1,5464.613943898367,2252.8137721260864,41.225488117811395,TARGET,3,53905.59578972193,2026
SENSEX,2026-07-27,2026-08-03,76800,76835.78125,78639.03125,12.767064374623708,12.98299142695614,543.3968777980172,1124.9384112677328,581.5415334697157,1,5815.415334697156,-66.68194302975962,-1.1466411114595334,EXPIRY,5,53838.913846692165,2026
SENSEX,2026-08-05,2026-08-12,78600,78581.0,77966.3515625,10.198144471770597,9.77607809948709,443.91650280398966,918.9944694262108,475.07796662222114,1,4750.779666222212,971.5102023451362,20.449489780646356,EXPIRY,5,54810.4240490373,2026
