index,entry_date,exit_date,strike,entry_spot,exit_spot,entry_vix,exit_vix,net_debit,lots,total_cost,pnl,pnl_pct,exit_reason,days_held,capital_after,year
SENSEX,2023-01-11,2023-01-17,60100,60105.5,60655.71875,13.421495425208047,12.839910702818894,478.2349366870302,1,4782.349366870302,707.8282606826906,14.800848001322672,QUICK_PROFIT,4,27891.519165704325,2023
SENSEX,2023-02-01,2023-02-07,59700,59708.078125,60286.0390625,11.932056491559395,11.531861597751917,422.35201538583584,1,4223.520153858359,677.300515016754,16.036398320439226,QUICK_PROFIT,4,28568.81968072108,2023
SENSEX,2023-02-21,2023-02-22,60700,60672.71875,59744.98046875,10.981671990320095,12.208423611410865,394.9918197533813,1,3949.9181975338133,-1708.346879233627,-43.250183770900804,STOP_LOSS,1,26860.472801487453,2023
SENSEX,2023-04-05,2023-04-11,59700,59689.30859375,60157.71875,12.790563832362748,12.24942551388153,452.5977758257096,1,4525.977758257096,405.1711988981498,8.952125276333147,DELAYED_PROFIT,3,27265.644000385604,2023
SENSEX,2023-04-18,2023-04-21,59700,59727.01171875,59655.05859375,9.889386740957477,9.47098640964615,350.1598319888494,1,3501.598319888494,279.20017612404024,7.973506685168022,DELAYED_PROFIT,3,27544.844176509643,2023
SENSEX,2023-05-09,2023-05-12,61800,61761.328125,62027.8984375,8.897608972577737,8.786312366913299,325.7737746405282,1,3257.737746405282,389.25372454627734,11.948589937167148,QUICK_PROFIT,3,27934.09790105592,2023
SENSEX,2023-05-29,2023-06-01,62800,62846.37890625,62428.5390625,9.18346732503518,8.981330329392064,342.1473039961055,1,3421.4730399610553,330.5447002540029,9.660888640460115,DELAYED_PROFIT,3,28264.642601309923,2023
SENSEX,2023-06-07,2023-06-09,63100,63142.9609375,62625.62890625,7.050802782349795,7.453899675124055,263.9305653948309,1,2639.305653948309,346.9171053760266,13.144256515233494,QUICK_PROFIT,2,28611.55970668595,2023
SENSEX,2023-06-27,2023-07-04,63400,63416.03125,65479.05078125,6.9458640380124335,8.247094272437225,261.12684096481854,1,2611.2684096481853,243.8047180686243,9.336639510814287,DELAYED_PROFIT,4,28855.36442475457,2023
SENSEX,2023-08-07,2023-08-10,66000,65953.4765625,65688.1796875,10.112087180099005,10.101228552242796,395.3708769598084,1,3953.708769598084,486.49055327507654,12.304663333220947,QUICK_PROFIT,3,29341.85497802965,2023
SENSEX,2023-08-28,2023-08-31,65000,64996.6015625,64831.41015625,7.600748864852086,6.53497403763008,292.8688693156415,1,2928.688693156415,-93.5756752207783,-3.1951390203895804,BREAKEVEN,3,29248.27930280887,2023
SENSEX,2023-09-06,2023-09-12,65900,65880.5234375,67221.1328125,6.19985536827762,6.481314153929096,242.13901814280553,1,2421.3901814280553,-117.91890102499565,-4.869884330473787,BREAKEVEN,4,29130.360401783873,2023
SENSEX,2023-09-27,2023-09-28,66100,66118.6875,65508.3203125,8.15748115542462,8.903480363427525,319.7470017485075,1,3197.470017485075,387.4363099292833,12.116964594214268,QUICK_PROFIT,1,29517.796711713156,2023
SENSEX,2023-10-09,2023-10-16,65500,65512.390625,66166.9296875,9.202419635152953,9.203932491135571,357.3976221715707,1,3573.9762217157067,-144.92754559161085,-4.0550786183473155,BREAKEVEN,5,29372.869166121545,2023
SENSEX,2023-10-18,2023-10-23,65900,65877.0234375,64571.87890625,9.465237490025757,9.267421235869014,369.65080884061285,1,3696.5080884061285,-1694.2808137241063,-45.834630229489136,STOP_LOSS,3,27678.58835239744,2023
SENSEX,2023-10-30,2023-11-02,64100,64112.6484375,64080.8984375,11.204133622003503,11.403837726584056,425.8416882021101,1,4258.416882021101,631.7160201312026,14.834527422580146,QUICK_PROFIT,3,28310.304372528644,2023
SENSEX,2023-11-08,2023-11-13,65000,64975.609375,64933.87109375,10.859842472039485,10.609567878242688,418.3117507914958,1,4183.117507914958,426.9791558641663,10.207199655669982,QUICK_PROFIT,3,28737.28352839281,2023
SENSEX,2023-11-20,2023-11-22,65700,65655.1484375,66023.2421875,11.119811136431675,10.003191775806771,432.805106581438,1,4328.05106581438,-103.09691832741521,-2.382063352757973,BREAKEVEN,2,28634.186610065397,2023
SENSEX,2023-12-20,2023-12-28,70500,70506.3125,72410.3828125,11.777829935581911,11.490267738479288,492.28823662750153,1,4922.882366275016,-238.09121561082407,-4.836418949229939,BREAKEVEN,5,28396.095394454573,2023
SENSEX,2024-01-02,2024-01-04,71900,71892.4765625,71847.5703125,11.979439343357198,10.696354770585899,510.55921021036505,1,5105.59210210365,-189.3366307896349,-3.7084167125615615,BREAKEVEN,2,28206.758763664937,2024
SENSEX,2024-01-23,2024-01-25,70400,70370.546875,70700.671875,14.286332519792456,14.735247275458569,595.9884701138961,1,5959.884701138962,704.6146029266811,11.822621380444255,QUICK_PROFIT,2,28911.37336659162,2024
SENSEX,2024-03-04,2024-03-11,73900,73872.2890625,73502.640625,10.576706392847898,10.384709937259624,463.1889422216916,1,4631.8894222169165,748.9490000677836,16.169405868703173,QUICK_PROFIT,4,29660.322366659402,2024
SENSEX,2024-03-26,2024-04-03,72500,72470.296875,73876.8203125,11.377910456997178,9.494138760414787,488.8197332142162,1,4888.197332142162,-938.8710760315092,-19.206898008351605,TIME_STOP,5,28721.451290627894,2024
SENSEX,2024-04-29,2024-05-03,74700,74671.28125,73878.1484375,10.888021879794035,11.042587356517307,481.97972087485596,1,4819.79720874856,-2090.2042330977747,-43.367057628561255,STOP_LOSS,3,26631.24705753012,2024
SENSEX,2024-05-21,2024-05-24,74000,73953.3125,75410.390625,10.347744277582823,11.530442918396828,453.65896410363365,1,4536.589641036337,-172.6424600107174,-3.805556016110794,BREAKEVEN,3,26458.604597519403,2024
SENSEX,2024-07-10,2024-07-12,79900,79924.7734375,80519.34375,6.218122477297833,6.599256235009135,294.62314661893316,1,2946.2314661893315,453.0081205572111,15.375849649149723,QUICK_PROFIT,2,26911.612718076613,2024
SENSEX,2024-07-22,2024-07-29,80500,80502.078125,81355.84375,7.836961012185818,8.725524095139562,374.0080548471508,1,3740.080548471508,256.9688760672841,6.870677589345017,DELAYED_PROFIT,5,27168.581594143896,2024
SENSEX,2024-07-31,2024-08-02,81700,81741.34375,80981.953125,8.598616281978858,9.381572430931563,416.6741126671436,1,4166.741126671436,693.4174605552107,16.641721659083274,QUICK_PROFIT,2,27861.999054699107,2024
SENSEX,2024-09-10,2024-09-17,81900,81921.2890625,83079.65625,9.229053592207292,8.902155125662874,448.2085357401086,1,4482.085357401085,-317.71744400278067,-7.088607616054138,TIME_STOP,5,27544.281610696326,2024
SENSEX,2024-09-30,2024-10-03,84300,84299.78125,82497.1015625,12.180501338915029,14.458555430775164,608.7203056878664,1,6087.203056878663,-2271.9780431302293,-37.32384186794702,STOP_LOSS,2,25272.303567566098,2024
SENSEX,2024-10-21,2024-10-22,81200,81151.2734375,80220.71875,11.641008156689464,11.829248969331811,560.0310551739957,1,5600.310551739957,-2683.9899312701664,-47.92573387624512,STOP_LOSS,1,22588.31363629593,2024
SENSEX,2024-10-30,2024-11-04,79900,79942.1796875,78782.2421875,11.257436486846805,9.35176210502515,533.5088997706453,1,5335.088997706453,-2869.99869507781,-53.794766990984,STOP_LOSS,3,19718.31494121812,2024
SENSEX,2024-12-11,2024-12-13,81500,81526.140625,82133.1171875,14.572971040807516,13.277568310149418,704.3218526414726,1,7043.218526414726,-66.94647882635991,-0.950509750269502,BREAKEVEN,2,19651.368462391758,2024
SENSEX,2025-01-01,2025-01-03,78500,78507.40625,79223.109375,10.833006501380348,12.577180367930977,504.18022843987876,1,5041.802284398787,1332.3396623565816,26.425860975931887,QUICK_PROFIT,2,20983.70812474834,2025
SENSEX,2025-01-21,2025-01-23,75800,75838.359375,76520.3828125,13.013073496070385,13.445803059792496,585.0527021696532,1,5850.527021696533,731.3602167735064,12.500757864398803,QUICK_PROFIT,2,21715.06834152185,2025
SENSEX,2025-02-10,2025-02-11,77300,77311.796875,76293.6015625,12.523945839387697,13.429758436505981,574.0016300453402,1,5740.016300453402,-2591.196082029764,-45.142660689397104,STOP_LOSS,1,19123.872259492084,2025
SENSEX,2025-02-19,2025-02-24,75900,75939.1796875,74454.40625,11.314073500142472,11.458978173866226,509.3438596004308,1,5093.438596004308,-2238.824916253666,-43.9550781668395,STOP_LOSS,3,16885.047343238417,2025
SENSEX,2025-03-12,2025-03-17,74000,74029.7578125,74169.953125,9.513878164433724,9.767531669101505,417.53231339724266,1,4175.323133972426,459.1395570675206,10.996503559969803,QUICK_PROFIT,2,17344.186900305936,2025
SENSEX,2025-06-17,2025-06-20,81600,81583.296875,82408.171875,9.76626389990149,9.68893699967024,472.3412610902533,1,4723.412610902533,619.6154303530875,13.117961130960643,QUICK_PROFIT,3,17963.802330659026,2025
SENSEX,2025-07-07,2025-07-10,83400,83442.5,83190.28125,9.741312893552587,9.183595298678691,481.8712085376562,1,4818.712085376562,293.7061012179197,6.095116205619241,DELAYED_PROFIT,3,18257.508431876944,2025
SENSEX,2025-07-16,2025-07-18,82600,82634.4765625,81757.7265625,8.969265596235273,8.191817821800312,439.3841055896975,1,4393.841055896975,-2251.6132403756346,-51.24475855478987,STOP_LOSS,2,16005.89519150131,2025
SENSEX,2025-08-05,2025-08-08,80700,80710.25,79857.7890625,8.054055216026645,8.205924903584643,385.3625196195485,1,3853.625196195485,-1661.0430862947674,-43.10338971041197,STOP_LOSS,3,14344.852105206543,2025
SENSEX,2025-08-26,2025-08-29,80800,80786.5390625,79809.6484375,9.32864324355845,9.563356255932439,446.76965256936774,1,4467.696525693677,-2026.3900994301096,-45.35648488603379,STOP_LOSS,2,12318.462005776433,2025
SENSEX,2025-09-16,2025-09-19,82400,82380.6875,82626.2265625,8.128173592414345,8.34538109530774,396.95800096348677,1,3969.5800096348676,644.7126362896387,16.241331191834096,QUICK_PROFIT,3,12963.174642066071,2025
SENSEX,2025-10-07,2025-10-10,81900,81926.75,82500.8203125,7.932716631699364,8.04069724566608,385.2776759379742,1,3852.776759379742,586.3037158362471,15.21769239312573,QUICK_PROFIT,3,13549.478357902319,2025
SENSEX,2025-10-28,2025-10-30,84600,84628.15625,84404.4609375,6.8827690357655875,7.516635721778499,345.30610213349684,1,3453.0610213349682,605.5316035259654,17.536081748473247,QUICK_PROFIT,2,14155.009961428284,2025
SENSEX,2025-11-18,2025-11-21,84700,84673.0234375,85231.921875,6.746948679530668,7.309920241689509,338.67150046157565,1,3386.7150046157567,782.5160241276978,23.105458329419694,QUICK_PROFIT,3,14937.525985555982,2025
SENSEX,2025-12-08,2025-12-11,85100,85102.6875,84818.1328125,7.820515503703153,7.927453624526557,394.5525313858765,1,3945.525313858765,553.9664298604208,14.040371960473772,QUICK_PROFIT,3,15491.492415416402,2025
SENSEX,2025-12-17,2025-12-24,84600,84559.6484375,85408.703125,7.915034734374143,6.694513338015751,396.7730550276551,1,3967.730550276551,324.8565683832055,8.187465460842924,DELAYED_PROFIT,5,15816.348983799608,2025
SENSEX,2025-12-29,2025-12-31,84700,84695.5390625,85220.6015625,6.954410981224865,7.07887362167619,349.17815553301375,1,3491.7815553301375,367.40090457869485,10.521875402482278,QUICK_PROFIT,2,16183.749888378303,2025
SENSEX,2026-01-07,2026-01-08,85000,84961.140625,84180.9609375,6.809866928858457,7.497518072455938,342.9929057266071,1,3429.929057266071,449.3671632346627,13.10135445171115,QUICK_PROFIT,1,16633.117051612964,2026
SENSEX,2026-01-19,2026-01-20,83200,83246.1796875,82180.46875,7.460700017743806,8.247361137352637,368.1883713304504,1,3681.8837133045045,-1598.9513229570596,-43.427534584518284,STOP_LOSS,1,15034.165728655904,2026
SENSEX,2026-02-09,2026-02-12,84100,84065.75,83674.921875,12.813073210340711,12.692140889436718,638.555393063893,1,6385.55393063893,721.1993946923349,11.294233867979761,QUICK_PROFIT,3,15755.365123348238,2026
SENSEX,2026-02-18,2026-02-19,83700,83734.25,82498.140625,12.81440607491816,13.919187634549834,636.1035138066715,1,6361.035138066714,-2832.0518879511656,-44.521871464019306,STOP_LOSS,1,12923.313235397072,2026
SENSEX,2026-05-26,2026-05-29,76000,76009.703125,74775.7421875,13.6040245598327,13.944497567330853,613.0030301029976,1,6130.030301029976,-2794.8434856644662,-45.59265368060045,STOP_LOSS,2,10128.469749732605,2026
SENSEX,2026-06-16,2026-06-19,76800,76808.4765625,76802.8984375,13.341372280476504,13.739067011695083,607.4853820447951,1,6074.853820447951,986.3035936373888,16.235840775583636,QUICK_PROFIT,3,11114.773343369994,2026
SENSEX,2026-07-07,2026-07-08,78200,78180.71875,76503.6015625,11.79053873851982,14.612468464282186,546.4613943898368,1,5464.613943898367,-2029.0580765459235,-37.130858600020815,STOP_LOSS,1,9085.71526682407,2026
SENSEX,2026-07-27,2026-08-03,76800,76835.78125,78639.03125,12.767064374623708,12.98299142695614,581.5415334697157,1,5815.415334697156,-66.68194302975962,-1.1466411114595334,BREAKEVEN,5,9019.03332379431,2026
SENSEX,2026-08-05,2026-08-10,78600,78581.0,78542.4375,10.198144471770597,9.930481504993104,475.07796662222114,1,4750.779666222212,468.5619534363303,9.86284328797188,DELAYED_PROFIT,3,9487.595277230641,2026
