date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2025-09-05,GLENMARK,PHARMA,SHORT,2.56,2046.9000244140625,-0.349,False
2025-09-05,PERSISTENT,IT,LONG,-2.69,5151.0,-0.605,False
2025-09-05,ITC,FMCG,LONG,-2.26,406.5,0.097,False
2025-09-05,COFORGE,IT,LONG,-2.08,1657.300048828125,-0.124,False
2025-09-08,ASHOKLEY,AUTO,SHORT,4.18,136.49000549316406,-0.554,False
2025-09-08,SAIL,METAL,SHORT,2.86,133.10000610351562,1.132,False
2025-09-08,MOTHERSON,AUTO,SHORT,2.58,96.94000244140625,-2.1,True
2025-09-09,INFY,IT,SHORT,3.56,1487.0,-1.29,False
2025-09-09,WIPRO,IT,SHORT,2.22,248.19000244140625,-0.519,False
2025-09-09,ADANIPORTS,INFRA,SHORT,2.14,1377.199951171875,-0.347,False
2025-09-09,NYKAA,CONSUMER DUR,LONG,-2.83,240.27000427246094,0.408,False
2025-09-10,PERSISTENT,IT,SHORT,4.66,5369.5,-1.115,False
2025-09-10,COFORGE,IT,SHORT,3.43,1754.199951171875,-0.927,False
2025-09-10,POWERINDIA,ENERGY,SHORT,2.91,19394.0,-2.1,True
2025-09-11,GAIL,OIL & GAS,SHORT,2.76,178.6999969482422,-0.268,False
2025-09-11,BHEL,INFRA,SHORT,2.28,225.07000732421875,-2.1,True
2025-09-11,ADANIPORTS,INFRA,SHORT,2.02,1415.0,1.434,False
2025-09-12,LUPIN,PHARMA,SHORT,2.27,2036.0,-0.562,False
2025-09-12,MOTHERSON,AUTO,SHORT,2.23,103.0,-1.731,False
2025-09-12,IDEA,TELECOM,SHORT,2.02,7.590000152587891,-1.022,False
2025-09-15,IDEA,TELECOM,SHORT,5.85,8.140000343322754,-2.1,True
2025-09-15,CONCOR,INFRA,SHORT,2.17,561.8499755859375,1.128,False
2025-09-16,CHOLAFIN,FIN,SHORT,2.78,1559.9000244140625,-1.504,False
2025-09-16,MOTHERSON,AUTO,SHORT,2.37,110.3499984741211,0.326,False
2025-09-16,PREMIERENE,REALTY,SHORT,2.33,1075.5,-0.518,False
2025-09-16,IDEA,TELECOM,LONG,-3.65,7.920000076293945,0.405,False
2025-09-17,PERSISTENT,IT,SHORT,4.72,5630.0,1.543,False
2025-09-17,BAJAJHLDNG,FIN,SHORT,3.24,13765.0,0.554,False
2025-09-17,TATACONSUM,FMCG,SHORT,2.57,1120.199951171875,-1.68,False
2025-09-17,GODFRYPHLP,FMCG,LONG,-5.13,3628.0,-2.1,True
2025-09-17,BRITANNIA,FMCG,LONG,-2.26,6064.0,0.403,False
2025-09-18,BIOCON,PHARMA,SHORT,2.26,362.3500061035156,-1.756,False
2025-09-18,POWERINDIA,ENERGY,LONG,-2.18,19654.0,-1.194,False
2025-09-19,ADANIENT,INFRA,SHORT,3.86,2497.39990234375,-2.1,True
2025-09-19,LALPATHLAB,PHARMA,SHORT,2.64,1686.0999755859375,-2.1,True
2025-09-19,DIVISLAB,PHARMA,SHORT,2.11,6258.5,0.875,False
2025-09-22,HINDZINC,METAL,SHORT,2.77,465.95001220703125,1.327,False
2025-09-22,ADANIENT,INFRA,SHORT,2.62,2593.10009765625,-2.1,True
2025-09-22,MUTHOOTFIN,FIN,SHORT,2.13,3008.800048828125,-1.35,False
2025-09-22,PERSISTENT,IT,LONG,-4.18,5280.0,-0.318,False
2025-09-22,TECHM,IT,LONG,-3.72,1498.0999755859375,0.267,False
2025-09-22,COFORGE,IT,LONG,-3.46,1733.199951171875,-0.873,False
2025-09-23,AUBANK,BANK,SHORT,3.31,729.4500122070312,-0.381,False
2025-09-23,IDEA,TELECOM,SHORT,2.63,8.59000015258789,-2.1,True
2025-09-23,ASHOKLEY,AUTO,SHORT,2.33,142.69000244140625,-1.067,False
2025-09-23,GODFRYPHLP,FMCG,LONG,-2.73,3354.0,-0.488,False
2025-09-23,LALPATHLAB,PHARMA,LONG,-2.34,1654.6500244140625,0.526,False
2025-09-24,INDIANB,BANK,SHORT,3.3,717.75,1.279,False
2025-09-24,COFORGE,IT,LONG,-2.24,1631.4000244140625,-0.437,False
2025-09-24,PERSISTENT,IT,LONG,-2.11,5142.5,0.649,False
2025-09-25,OIL,OIL & GAS,SHORT,3.22,420.1000061035156,1.209,False
2025-09-25,VEDL,METAL,SHORT,2.12,458.5,-0.678,False
2025-09-26,PREMIERENE,REALTY,LONG,-3.15,1016.5,0.982,False
2025-09-26,IDEA,TELECOM,LONG,-3.11,8.40999984741211,-2.1,True
2025-09-26,HINDZINC,METAL,LONG,-2.93,454.25,-1.278,False
2025-09-29,BPCL,OIL & GAS,SHORT,3.35,335.20001220703125,-0.95,False
2025-09-29,HINDZINC,METAL,SHORT,2.77,461.54998779296875,-1.118,False
2025-09-29,BANDHANBNK,BANK,SHORT,2.7,159.07000732421875,-2.1,True
2025-09-29,GODFRYPHLP,FMCG,LONG,-3.36,3165.0,11.116,False
2025-09-30,COFORGE,IT,SHORT,3.14,1600.9000244140625,0.512,False
2025-09-30,CANBK,BANK,SHORT,2.85,124.05000305175781,0.19,False
2025-09-30,HINDZINC,METAL,SHORT,2.02,475.54998779296875,-1.53,False
2025-09-30,GODFRYPHLP,FMCG,LONG,-3.02,3406.0,-1.186,False
2025-09-30,POWERINDIA,ENERGY,LONG,-2.94,18682.0,-2.1,True
2025-10-01,LUPIN,PHARMA,SHORT,3.64,1980.800048828125,-0.221,False
2025-10-01,SUNPHARMA,PHARMA,SHORT,2.29,1630.800048828125,-0.29,False
2025-10-01,BPCL,OIL & GAS,SHORT,2.17,346.29998779296875,1.864,False
2025-10-01,RBLBANK,BANK,LONG,-3.76,268.3999938964844,-2.1,True
2025-10-03,TATASTEEL,METAL,SHORT,3.25,173.0,-0.204,False
2025-10-03,KALYANKJIL,CONSUMER DUR,SHORT,2.29,475.29998779296875,-2.1,True
2025-10-06,NYKAA,CONSUMER DUR,SHORT,3.09,247.22000122070312,-2.1,True
2025-10-06,PERSISTENT,IT,SHORT,2.5,5199.0,-0.015,False
2025-10-06,BAJFINANCE,FIN,SHORT,2.37,1013.9500122070312,0.521,False
2025-10-06,IDEA,TELECOM,LONG,-4.41,8.460000038146973,0.136,False
2025-10-06,LUPIN,PHARMA,LONG,-2.06,1933.800048828125,-0.043,False
2025-10-07,FEDERALBNK,BANK,SHORT,2.27,198.36000061035156,-0.594,False
2025-10-08,TITAN,CONSUMER DUR,SHORT,4.69,3571.0,0.037,False
2025-10-08,IDEA,TELECOM,LONG,-2.27,9.029999732971191,0.011,False
2025-10-08,PGEL,ENERGY,LONG,-2.16,510.75,0.468,False
2025-10-08,LALPATHLAB,PHARMA,LONG,-2.01,1541.6500244140625,-0.145,False
2025-10-09,PGEL,ENERGY,SHORT,6.62,548.9000244140625,-1.157,False
2025-10-09,AUROPHARMA,PHARMA,SHORT,4.44,1115.9000244140625,-0.682,False
2025-10-09,LUPIN,PHARMA,SHORT,4.06,1983.0,1.07,False
2025-10-10,YESBANK,BANK,SHORT,6.77,23.969999313354492,-0.058,False
2025-10-10,VOLTAS,CONSUMER DUR,SHORT,2.38,1410.0999755859375,-0.625,False
2025-10-10,SBIN,BANK,SHORT,2.0,879.25,-0.322,False
2025-10-10,HINDZINC,METAL,LONG,-3.55,494.29998779296875,0.871,False
2025-10-10,SAIL,METAL,LONG,-2.12,133.55999755859375,-1.118,False
2025-10-10,NMDC,METAL,LONG,-2.07,77.16999816894531,-0.23,False
2025-10-13,SIEMENS,INFRA,LONG,-2.27,3075.89990234375,0.121,False
2025-10-14,HINDZINC,METAL,SHORT,2.56,518.5,2.311,False
2025-10-14,BANDHANBNK,BANK,LONG,-2.15,164.1999969482422,-1.074,False
2025-10-15,PERSISTENT,IT,SHORT,7.31,5728.0,-0.048,False
2025-10-15,ICICIGI,FIN,SHORT,7.24,2000.0,-1.065,False
2025-10-15,GODFRYPHLP,FMCG,SHORT,3.95,3396.800048828125,-2.1,True
2025-10-16,OBEROIRLTY,REALTY,SHORT,4.38,1671.5999755859375,-0.842,False
2025-10-16,ATUL,CHEMICALS,SHORT,4.13,5988.5,2.538,False
2025-10-16,MOTHERSON,AUTO,SHORT,2.51,107.37999725341797,-0.026,False
2025-10-16,HDFCLIFE,FIN,LONG,-2.86,741.5,0.116,False
2025-10-16,CHOLAFIN,FIN,LONG,-2.71,1659.5,0.503,False
2025-10-17,ASIANPAINT,CONSUMER DUR,SHORT,4.34,2514.699951171875,0.178,False
2025-10-17,KALYANKJIL,CONSUMER DUR,SHORT,2.67,499.79998779296875,1.911,False
2025-10-17,PGEL,ENERGY,SHORT,2.59,583.5,-0.94,False
2025-10-17,WIPRO,IT,LONG,-4.16,243.0399932861328,-1.046,False
2025-10-20,RBLBANK,BANK,SHORT,7.68,323.29998779296875,-1.662,False
2025-10-20,FEDERALBNK,BANK,SHORT,7.1,227.4499969482422,0.093,False
2025-10-20,AUBANK,BANK,SHORT,6.23,841.7999877929688,-2.1,True
2025-10-20,HINDZINC,METAL,LONG,-2.92,484.45001220703125,0.272,False
2025-10-20,ICICIBANK,BANK,LONG,-2.07,1407.4000244140625,-1.336,False
2025-10-23,INFY,IT,SHORT,4.11,1532.9000244140625,0.285,False
2025-10-23,IDFCFIRSTB,BANK,SHORT,3.54,79.48999786376953,0.705,False
2025-10-23,HCLTECH,IT,SHORT,3.18,1533.199951171875,0.624,False
2025-10-23,GODFRYPHLP,FMCG,LONG,-4.96,3230.5,-2.1,True
2025-10-23,MUTHOOTFIN,FIN,LONG,-3.27,3167.60009765625,0.055,False
2025-10-23,NMDC,METAL,LONG,-2.46,73.75,0.307,False
2025-10-24,HINDALCO,METAL,SHORT,4.03,823.5999755859375,-0.112,False
2025-10-24,VEDL,METAL,SHORT,3.29,499.29998779296875,0.651,False
2025-10-24,HINDZINC,METAL,SHORT,2.87,495.1000061035156,1.546,False
2025-10-24,COLPAL,FMCG,LONG,-3.85,2209.60009765625,1.294,False
2025-10-24,HINDUNILVR,FMCG,LONG,-3.57,2509.5,0.175,False
2025-10-24,CIPLA,PHARMA,LONG,-3.07,1597.4000244140625,-1.008,False
2025-10-27,COFORGE,IT,SHORT,4.48,1838.9000244140625,0.33,False
