date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2026-01-02,ITC,FMCG,SHORT,-3.98,349.5,-0.229,False
2026-01-05,PREMIERENE,REALTY,SHORT,-6.26,794.0,0.568,False
2026-01-05,INFY,IT,SHORT,-3.01,1591.0,-1.068,False
2026-01-06,CHOLAFIN,FIN,LONG,3.11,1827.5,-1.074,False
2026-01-06,RELIANCE,OIL & GAS,SHORT,-3.23,1526.199951171875,1.184,False
2026-01-07,KALYANKJIL,CONSUMER DUR,LONG,5.22,525.5499877929688,-2.1,True
2026-01-07,TITAN,CONSUMER DUR,LONG,4.33,4290.0,-0.356,False
2026-01-07,LUPIN,PHARMA,LONG,3.07,2215.699951171875,-0.082,False
2026-01-08,CGPOWER,INFRA,LONG,3.22,657.5999755859375,-2.1,True
2026-01-08,HINDZINC,METAL,SHORT,-4.35,601.2999877929688,1.596,False
2026-01-08,JINDALSTEL,METAL,SHORT,-3.75,1034.4000244140625,1.756,False
2026-01-08,NMDC,METAL,SHORT,-3.34,83.26000213623047,1.93,False
2026-01-09,OIL,OIL & GAS,LONG,3.98,423.6499938964844,-0.796,False
2026-01-09,IDEA,TELECOM,LONG,3.4,11.869999885559082,-2.1,True
2026-01-09,POWERINDIA,ENERGY,SHORT,-3.45,17808.0,-0.701,False
2026-01-09,GODREJPROP,REALTY,SHORT,-3.33,2025.300048828125,1.455,False
2026-01-12,POWERINDIA,ENERGY,SHORT,-5.7,16861.0,-2.1,True
2026-01-12,BHEL,INFRA,SHORT,-4.83,261.0,-2.1,True
2026-01-12,DIVISLAB,PHARMA,SHORT,-3.16,6399.0,-1.53,False
2026-01-13,GODFRYPHLP,FMCG,LONG,3.58,2213.5,0.013,False
2026-01-14,HINDZINC,METAL,LONG,5.39,665.0,-2.1,True
2026-01-14,VEDL,METAL,LONG,5.18,670.0,0.825,False
2026-01-14,OIL,OIL & GAS,LONG,3.82,465.0,-1.53,False
2026-01-16,INFY,IT,LONG,4.14,1673.5,1.005,False
2026-01-16,FEDERALBNK,BANK,LONG,3.91,256.5,5.631,False
2026-01-16,PREMIERENE,REALTY,LONG,3.17,749.5,-1.448,False
2026-01-19,CGPOWER,INFRA,LONG,6.81,598.9500122070312,-6.319,True
2026-01-19,POWERINDIA,ENERGY,LONG,4.02,16903.0,-4.176,True
2026-01-19,INDIGO,CONSUMER DUR,LONG,3.47,4903.5,-3.434,True
2026-01-20,OBEROIRLTY,REALTY,SHORT,-5.2,1568.800048828125,2.622,False
